CustomerID,P Churn_Avg
9134-WYRVP,0.1359932208
9139-TWBAS,0.1358568121
6933-FHBZC,0.1356938121
8741-LQOBK,0.1355688511
7841-FCRQD,0.1354545231
9391-TTOYH,0.1350557752
7375-WMVMT,0.1350386742
6035-RIIOM,0.1349445507
6435-VWCCY,0.1349276181
0248-PGHBZ,0.1349024401
1472-TNCWL,0.1348913178
0533-UCAAU,0.1347559953
3197-NNYNB,0.1343368396
7868-TMWMZ,0.134299175
6504-VBLFL,0.1338256583
3156-QLHBO,0.1336205268
9251-WNSOD,0.133583916
4111-BNXIF,0.133554107
9770-KXGQU,0.1335146128
0516-QREYC,0.1334188058
6075-QMNRR,0.1332341572
4189-NAKJS,0.1332043403
8313-AFGBW,0.1331249891
2371-JUNGC,0.1330611266
4568-TTZRT,0.13293522
2453-SAFNS,0.1329012395
2419-FSORS,0.1326927832
9762-YAQAA,0.1326484739
2798-NYLMZ,0.132632434
6734-FQAJX,0.1326144981
7089-RKVSZ,0.1326006396
1465-WCZVT,0.1325721277
1064-FBXNK,0.1324208612
5872-OEQNH,0.1324189743
2690-DVRVK,0.1323485992
3655-SNQYZ,0.1317859441
9544-PYPSJ,0.1316688113
6784-XYJAE,0.1315988299
4808-YNLEU,0.131570229
2150-WLKUW,0.1314047862
9932-WBWIK,0.1313109369
3161-GETRM,0.130996156
1395-OFUWC,0.1309745954
6257-DTAYD,0.1309402485
5998-DZLYR,0.1309113834
4403-BWPAY,0.1307263873
4328-VUFWD,0.1304716645
9498-FIMXL,0.130396813
6869-FGJJC,0.1301102199
9481-SFCQY,0.1300685181
0815-MFZGM,0.1300519666
2907-ILJBN,0.1300072437
4310-KEDTB,0.1299029293
6603-QWSPR,0.1298764966
3705-RHRFR,0.1297139714
2368-GAKKQ,0.1296568443
0019-EFAEP,0.129613008
0661-WCQNQ,0.1294837569
3915-ODIYG,0.1294601302
0201-MIBOL,0.1294542345
6791-YBNAK,0.1293711345
9867-NNXLC,0.1293491387
5110-CHOPY,0.1292967083
7874-ECPQJ,0.1292604811
8401-EMUWF,0.1291165845
2200-DSAAL,0.1290186694
7217-JYHOQ,0.1289246257
5716-EZXZN,0.1289145423
6295-OSINB,0.1288895387
6682-VCIXC,0.1287141709
0895-UADGO,0.1286611536
5155-AZQPB,0.1285682376
9330-DHBFL,0.1278974202
2578-JQPHZ,0.1278782873
5977-CKHON,0.1278761644
5844-QVTAT,0.1278117628
3099-OONVS,0.1276642703
1866-ZSLJM,0.1276361922
1488-SYSFC,0.1276239409
9921-EZKBY,0.1275758225
4957-TIALW,0.127447703
5060-TQUQN,0.1273675927
0128-MKWSG,0.1273536834
8763-KIAFH,0.1273323027
1334-PDUKM,0.1273199598
5944-UGLLK,0.127080321
8311-UEUAB,0.1268624077
5555-RNPGT,0.1267572861
7682-AZNDK,0.1266793955
3039-MJSLN,0.1266467749
9467-ROOLM,0.1263426322
5546-BYZSM,0.1262356427
5701-GUXDC,0.1262345447
3716-LRGXK,0.1260133511
9350-ZXYJC,0.1258681556
1498-DQNRX,0.1257779975
9127-QRZMH,0.1257369981
0089-IIQKO,0.1257167842
7449-HVPIV,0.1252987885
2351-RRBUE,0.1251976073
3682-YEUWS,0.1248924253
6838-YAUVY,0.1248249539
8405-IGQFX,0.1246831411
5448-VWNAM,0.1245307214
7492-TAFJD,0.1243839597
3259-QMXUN,0.1243049764
4079-ULGFR,0.1242281444
1154-HYWWO,0.1241682746
3059-NGMXB,0.1240326403
5186-PEIZU,0.1239129816
8204-TIFGJ,0.1238991009
3417-TSCIC,0.1237327711
9052-DHNKM,0.1237178945
2359-KLTEK,0.1230969426
5855-EIBDE,0.1229943959
1684-FLBGS,0.122982013
7445-WMRBW,0.1229501366
1183-CANVH,0.1223652892
5327-CNLUQ,0.1223606932
0635-WKOLD,0.1222595988
7521-YXVZY,0.1222288443
7576-JMYWV,0.1222173008
9297-FVVDH,0.1220465385
6924-TDGMT,0.1220426759
6408-OTUBZ,0.1219677447
1061-PNTHC,0.1219458511
4712-UYOOI,0.121905468
9388-ZEYVT,0.1217621977
9577-WJVCQ,0.1216044803
2167-FQSTQ,0.1215987001
9209-NWPGU,0.1215431152
0621-JFHOL,0.1215294697
5286-YHCVC,0.1215030349
4598-ZADCK,0.1214241699
0536-BGFMZ,0.1209808208
0820-FNRNX,0.1209673831
3999-WRNGR,0.1209265287
6727-IOTLZ,0.120743776
7010-ZMVBF,0.120725477
9553-DLCLU,0.1205875557
6500-JVEGC,0.1205034032
7055-JCGNI,0.1204187063
8498-XXGWA,0.1202300951
1696-HXOWK,0.1197679369
7407-SUJIZ,0.1196144535
9933-QRGTX,0.1195170935
1956-YIFGE,0.1193872551
0076-LVEPS,0.1193476601
5832-EXGTT,0.1192720618
6322-HRPFA,0.1192026775
0657-DOGUM,0.119160556
4822-LPTYJ,0.118965489
1104-FEJAM,0.1188982075
9880-TDQAC,0.11882476
5307-UVGNB,0.1186204301
5641-DMBFJ,0.1185997133
6419-ZTTLE,0.1185674119
7611-YKYTC,0.1184577408
8646-JCOMS,0.1184408901
6765-MBQNU,0.1182945527
4422-QVIJA,0.1182714723
5619-XZZKR,0.1181590736
1338-CECEE,0.1178182193
3733-UOCWF,0.1177064168
2483-XSSMZ,0.1176535254
5724-BIDBU,0.1175005498
1702-CCFNJ,0.11740181
8631-WUXGY,0.1172234374
7995-ZHHNZ,0.1172172149
3487-EARAT,0.1170844702
6166-YIPFO,0.1168415839
7542-CYDDM,0.1165522071
1088-CNNKB,0.1165288448
4657-FWVFY,0.1162166467
0620-XEFWH,0.1161873952
0907-HQNTS,0.1159548589
5777-KJIRB,0.1159341927
5018-LXQQG,0.1158395991
2710-WYVXG,0.1155594861
2522-WLNSF,0.1154182082
8552-OBVRU,0.1153168423
3823-KYNQY,0.1152854818
1696-MZVAU,0.115128066
2969-WGHQO,0.1149587987
9554-DFKIC,0.1148938317
4829-ZLJTK,0.1148326656
0233-FTHAV,0.1147410394
5504-WSIUR,0.11464573
1810-MVMAI,0.1146067374
8144-DGHXP,0.113968431
1898-JSNDC,0.113841381
4203-QGNZA,0.1136534339
3205-MXZRA,0.1134979261
5245-VDBUR,0.113383112
2208-NQBCT,0.1133350913
7032-LMBHI,0.1132114205
3551-GAEGL,0.1131185359
1345-GKDZZ,0.1130428711
0868-VJRDR,0.1128208561
2120-SMPEX,0.1126414083
0412-UCCNP,0.1126314356
1257-SXUXQ,0.1126254058
9912-OMZDS,0.1125861615
3750-YHRYO,0.1124145109
9987-LUTYD,0.1123393804
6048-NJXHX,0.1121351932
9031-ZVQPT,0.1120194771
0392-BZIUW,0.1118403263
8788-DOXSU,0.111758489
8595-SIZNC,0.111539273
7677-SJJJK,0.1114774937
6893-ODYYE,0.1114321642
8883-GRDWQ,0.1112553231
6691-CCIHA,0.1110903648
4159-NAAIX,0.1110314153
2890-WFBHU,0.1108893586
0983-TATYJ,0.110833295
3800-LYTRK,0.1105620645
8559-WNQZS,0.1104953034
2863-IMQDR,0.110479432
6260-XLACS,0.1103064997
5961-VUSRV,0.1101338373
3948-FVVRP,0.1100868244
4797-MIWUM,0.1100600969
3898-BSJYF,0.1100239357
8109-YUOHE,0.1100125897
8734-FNWVH,0.1098820102
8033-ATFAS,0.1098000416
0357-NVCRI,0.1097690222
3779-OSWCF,0.1097194682
2809-ILCYT,0.1096287264
9313-CDOGY,0.1095315045
8065-QBYTO,0.1094948328
9720-JJJOR,0.1093215373
7244-QWYHG,0.1092512057
3374-PZLXD,0.1091596125
5339-TJFEK,0.1088680049
6211-WWLTF,0.1088460261
2190-PHBHR,0.1088188088
8680-CGLTP,0.1087843487
9798-OPFEM,0.1085501805
6900-RBKER,0.1083053498
5898-IGSLP,0.1082657065
3146-JTQHR,0.108176349
1552-TKMXS,0.1081742307
3518-FSTWG,0.1081548642
8963-MQVYN,0.1080405111
9142-XMYJH,0.1079825721
3043-SUDUA,0.1078253517
0536-ACXIP,0.1078060337
0187-WZNAB,0.1077005928
7338-ERIVA,0.1076888834
2931-SVLTV,0.1076374848
8387-UGUSU,0.1075533964
7989-AWGEH,0.1074942469
7566-DSRLQ,0.1074696058
3230-IUALN,0.1074635941
7520-HQWJU,0.1073756596
8098-TDCBU,0.1070698383
0458-HEUZG,0.106919641
6353-BRMMA,0.1068115633
7997-EASSD,0.1067469905
5789-LDFXO,0.1065734191
7279-NMVJC,0.106387368
6766-HFKLA,0.1063754447
0913-XWSCN,0.1061278532
1222-LRYKO,0.1058617633
0479-HMSWA,0.1058536133
3780-DDGSE,0.1058292863
9495-SKLKD,0.105781821
6543-JXSOO,0.1056898345
5304-EFJLP,0.1056380585
8879-XUAHX,0.1055953281
6416-JNVRK,0.1053335573
6891-JPYFF,0.1052527136
7435-ZNUYY,0.1052470989
2164-SOQXL,0.105199368
8383-SGHJU,0.1051053448
4445-KWOKW,0.1049578589
8792-AOROI,0.1049028612
8631-XVRZL,0.104874815
5499-ECUTN,0.1046617436
0455-ENTCR,0.1045263115
3470-BTGQO,0.1043865236
6147-CBCRA,0.1041168313
7771-ZONAT,0.1040616126
4366-CTOUZ,0.104030739
9046-DQMTP,0.1040256343
2085-JVGAD,0.1037847777
6510-UPNKS,0.1035954584
4890-VMUAV,0.1035953002
0835-JKADZ,0.1035465492
9929-PLVPA,0.1034465007
9928-BZVLZ,0.1034031238
1474-JUWSM,0.1033816305
4495-LHSSK,0.1032868798
2361-FJWNO,0.1032591767
3340-QBBFM,0.1031647016
2746-DIJLO,0.1030339411
5639-NTUPK,0.10297703
3404-JNXAX,0.1029544164
9668-PUGNU,0.1029257294
9845-PEEKO,0.1029068221
0129-QMPDR,0.1028952424
0305-SQECB,0.1027361866
6461-PPAXN,0.1023402574
4616-EWBNJ,0.1022858937
5846-QFDFI,0.1020850473
2521-NPUZR,0.1020233555
8184-WMOFI,0.1018958991
8034-RYTVV,0.1017990221
8082-GHXOP,0.1017963249
4075-WKNIU,0.1015969241
9570-KYEUA,0.1015898417
3258-SYSWS,0.1013664929
0743-HNPFG,0.1013000371
5397-TUPSH,0.101228018
4922-CVPDX,0.1012171454
1492-QGCLU,0.1011875552
7919-ZODZZ,0.101108828
4291-HYEBC,0.1010693125
9796-MVYXX,0.1010516434
5663-QBGIS,0.1009894619
5278-PNYOX,0.1009402378
1952-DVVSW,0.1008432791
0810-DHDBD,0.1008365857
1699-UOTXU,0.1006629962
5084-OOVCJ,0.1003079877
9074-KGVOX,0.1002679956
0939-EREMR,0.1001660611
2091-GPPIQ,0.09943599359
8406-LNMHF,0.09927118776
9442-JTWDL,0.09879717712
5995-WWKKG,0.09862026291
8652-YHIYU,0.09838225988
9362-MWODR,0.09832793391
8573-JGCZW,0.09819708001
0742-LAFQK,0.09806227965
3378-AJRAO,0.09780309488
8809-XKHMD,0.09775120703
4318-RAJVY,0.09772534418
4825-FUREZ,0.09767623307
4316-XCSLJ,0.09728787675
9867-JCZSP,0.09719945015
8050-WYBND,0.09705144146
5512-IDZEI,0.09702059695
2245-ADZFJ,0.09670676646
7047-YXDMZ,0.09650893559
8884-MRNSU,0.09643949743
8348-JLBUG,0.09621374047
8016-ZMGMO,0.09610080227
1222-KJNZD,0.09610025818
2088-IEBAU,0.09597366322
2550-QHZGP,0.09570966711
6174-NRBTZ,0.09567074661
3192-LNKRK,0.09566661735
2673-ZALNP,0.09552894649
6661-EIPZC,0.09552525057
9473-CBZOP,0.09546161275
2683-JXWQQ,0.09536457184
0257-KXZGU,0.0953433426
1174-FGIFN,0.09528699858
2469-DTSGX,0.0952416867
5406-KGRMX,0.09480998862
0178-SZBHO,0.09467638718
2878-RMWXY,0.09461837785
7691-KGKGP,0.09460644722
1763-KUAAW,0.09456751506
9207-ZPANB,0.09455483482
9313-QOLTZ,0.0944980802
9220-ZNKJI,0.09439103948
6440-DKQGE,0.09426559159
7322-OCWHC,0.09413282305
7247-XOZPB,0.09409245008
9750-BOOHV,0.09392449213
8197-BFWVU,0.09382974786
3115-CZMZD,0.09370475066
5310-NOOVA,0.09349604869
1163-ONYEY,0.09318528828
2239-CGBUZ,0.09313012044
9705-IOVQQ,0.09298810707
7901-IIDQV,0.09295882327
3865-QBWSJ,0.09290611436
2862-JVEOY,0.09290456524
0943-ZQPXH,0.09287954509
2129-ALKBS,0.09276207929
0608-JDVEC,0.09274772636
9894-QMIMJ,0.0925641191
3658-QQJYD,0.09238797669
1470-PSXNM,0.09206160686
7633-MVPUY,0.09199283704
4526-RMTLL,0.09171988945
8984-HPEMB,0.09162702334
6131-IUNXN,0.09158823654
8932-CZHRQ,0.09157041603
1658-XUHBX,0.09149160232
7554-NEWDD,0.09141984023
3181-VTHOE,0.09140766119
0516-OOHAR,0.09136288862
4097-YODCF,0.09130953379
4719-UMSIY,0.09129625121
0254-FNMCI,0.09126191673
0454-OKRCT,0.09119282226
1074-AMIOH,0.09118186737
4001-TSBTV,0.09117734636
4644-PIZRT,0.0911345803
5075-JSDKI,0.09109049754
9670-BPNXF,0.09093023659
4116-IQRFR,0.09078096586
1352-VHKAJ,0.09073680714
0731-EBJQB,0.09059650552
7839-NUIAA,0.09046541859
3920-HIHMQ,0.09029932517
9555-SAHUZ,0.09019218855
7994-XIRTR,0.09015142698
4854-SSLTN,0.09006916985
2408-PSJVE,0.08981689643
1131-ALZWV,0.08980039466
5393-HJZSM,0.08954373079
8853-TZDGH,0.0894906442
3841-NFECX,0.08944913915
3739-YBWAB,0.08940093991
9432-RUVSL,0.08930202042
9626-VFRGG,0.08928336448
9309-BZGNT,0.08912128814
4250-WAROZ,0.08906369171
1036-GUDCL,0.08889950775
6827-IEAUQ,0.08888857071
9470-YFUYI,0.08885249546
4544-RXFMG,0.08880652599
4353-HYOJD,0.08859832563
2927-CVULT,0.08848185752
9308-ANMVE,0.08841051294
3131-NWVFJ,0.08828402874
6617-WLBQC,0.08822530161
2197-OMWGI,0.08816333613
0181-RITDD,0.08812939941
8226-BXGES,0.08811725893
8152-VETUR,0.08811413148
1642-HMARX,0.08798750681
6265-FRMTQ,0.08793481043
1552-CZCLL,0.08792140581
1915-OAKWD,0.087912832
1090-ESELR,0.08788602113
9419-IPPBE,0.0877027786
5296-PSYVW,0.08761015096
3280-MRDOF,0.08744517922
9675-ICXCT,0.08744174137
1452-XRSJV,0.08726719443
8231-BSWXX,0.08700000671
8513-OLYGY,0.08694723029
7107-UBYKY,0.0868830701
6371-NZYEG,0.08672981452
8996-ZROXE,0.08655714341
4024-CSNBY,0.08643757126
5297-MDOIR,0.08640408652
1866-DIOQZ,0.08636877964
3115-JPJDD,0.0862819433
1389-WNUIB,0.08607632504
0788-DXBFY,0.0860705578
9619-GSATL,0.08603039796
6508-NJYRO,0.08597193772
8263-QMNTJ,0.08593980674
9073-ZZIAY,0.08588025325
1735-XMJVH,0.08587855307
4565-EVZMJ,0.08565523326
4277-UDIEF,0.08558036128
3162-ZJZFU,0.08551397238
0377-JBKKT,0.08541915289
1544-JJMYL,0.08541186832
0292-WEGCH,0.08530021625
8007-YYPWD,0.08518020681
7356-IWLFW,0.08513764277
5702-KVQRD,0.08510797143
5857-XRECV,0.0850571112
6194-HBGQN,0.08465424407
3055-VTCGS,0.08457547955
2188-SXWVT,0.08445235758
3452-FLHYD,0.08423680316
9746-UGFAC,0.0841879844
3347-YJZZE,0.08416543129
7029-IJEJK,0.08415517065
4182-BGSIQ,0.08415495935
8647-SDTWQ,0.08410946279
0872-CASZJ,0.08408048617
1760-CAZHT,0.08403114418
2592-HODOV,0.08395535196
0369-ZGOVK,0.08369822316
8417-GSODA,0.08369245631
4359-INNWN,0.08364954427
2887-JPYLU,0.08352174436
5375-XLDOF,0.08350236874
0530-IJVDB,0.08331198543
8466-PZBLH,0.08329577265
9225-BZLNZ,0.08324985127
4909-JOUPP,0.08299664125
8570-KLJYJ,0.08262736197
1022-RKXDR,0.08248798644
9359-UGBTK,0.08233348369
0208-BPQEJ,0.08225325223
7325-ENZFI,0.08218279592
0266-CLZKZ,0.08188716096
7353-YOWFP,0.0818573784
2739-CCZMB,0.08177966959
3556-BVQGL,0.08168659551
0813-TAXXS,0.08166987471
4851-BQDNX,0.08162610536
0422-OHQHQ,0.08128356912
2775-SEFEE,0.08126745479
5820-PTRYM,0.08109110242
8076-FEZKJ,0.08108992526
0327-WFZSY,0.08100708372
9924-JPRMC,0.08094032753
2073-QBVBI,0.08084803133
2387-KDZQY,0.08076107856
1337-BOZWO,0.08074284641
1045-LTCYT,0.08062150653
6252-DFGTK,0.08055341201
2495-TTHBQ,0.08053654
4664-NJCMS,0.0805268472
5917-HBSDW,0.08050741921
3633-CDBUW,0.08040953885
4472-VESGY,0.08039331552
7005-CYUIL,0.08023932178
0285-INHLN,0.08016948701
7426-WEIJX,0.08002318899
7776-QGYJC,0.07988715463
4776-XSKYQ,0.07987632533
1641-BYBTK,0.0798565983
2466-NEJOJ,0.07985346267
8975-SKGRX,0.07968052619
5127-BZENZ,0.07964364587
5954-BDFSG,0.0795160307
1371-OJCEK,0.07940979138
7758-UJWYS,0.0792397351
4584-LBNMK,0.07915185969
0320-DWVTU,0.0791291699
0829-DDVLK,0.079101836
3154-CFSZG,0.07910052412
3926-YZVVX,0.07893193589
1043-UXOVO,0.07876931432
3887-PBQAO,0.07865526084
6574-MCOEH,0.07865054862
8461-EFQYM,0.07860388349
5312-TSZVC,0.07842573827
9229-RQABD,0.07836877144
8777-PVYGU,0.07821725946
4670-TABXH,0.0781865264
6242-FEGFD,0.07816361074
5095-ETBRJ,0.07782150644
7299-GNVPL,0.0777956311
5808-TOTXO,0.07772673013
4213-HKBJO,0.07752645123
8200-LGKSR,0.07717132306
8024-XNAFQ,0.07717036243
4115-BNPJY,0.07706982963
6016-LVTJQ,0.07705146945
1093-YSWCA,0.07703448656
5442-BXVND,0.07686059953
7777-UNYHB,0.07683070513
7129-AZJDE,0.07675002167
3727-OWVYD,0.07661173509
2706-QZIHY,0.07660420044
4667-QONEA,0.07660227446
9236-NDUCW,0.07656988032
4311-QTTAI,0.0764877937
1904-WAJAA,0.07646511502
4425-OWHWB,0.0764579653
5827-MWCZK,0.07643644898
0334-ZFJSR,0.07643535209
6234-RAAPL,0.07638336916
8745-PVESG,0.07635461206
5671-RQRLP,0.07633853418
7105-BENQF,0.07629125001
9906-NHHVC,0.07629034047
1206-EHBDD,0.07624456377
3082-WQRVY,0.07617606378
1480-BKXGA,0.07602800296
1535-VTJOQ,0.07595353219
3259-KNMRR,0.07592144802
7581-EBBOU,0.07583650581
4616-ULAOA,0.07571743626
0547-HURJB,0.07570418139
2636-SJDOU,0.07569442856
2144-ESWKO,0.07568268165
6421-SZVEM,0.07566503471
7269-JISCY,0.07564752529
5131-PONJI,0.07556506075
3585-YNADK,0.07551161765
7925-PNRGI,0.07531687214
5198-HQAEN,0.07528651871
8746-BFOAJ,0.07525908005
5546-QUERU,0.07521334568
4504-YOULA,0.07518847011
7803-XOCCZ,0.07511241572
7469-LKBCI,0.07505590512
8029-XYPWT,0.07495971482
0595-ITUDF,0.07491650215
2233-TXSIU,0.07482066474
9822-BIIGN,0.07471582627
8465-SBRXP,0.07467740381
0253-ZTEOB,0.07458544511
5993-BQHEA,0.07457426837
9848-JQJTX,0.07453446021
9891-NQDBD,0.07435565755
4072-IPYLT,0.07431485551
4092-OFQZS,0.07426611776
8329-GWVPJ,0.0742572946
0993-OSGPT,0.07417374943
1282-IHQAC,0.07407561276
4884-TVUQF,0.07406563897
5012-YSPJJ,0.07385845906
4950-HKQTE,0.07377558361
5038-ETMLM,0.07365669693
7649-PHJVR,0.07363465813
5386-THSLQ,0.07346706158
7094-MSZAO,0.07343676583
9298-WGMRW,0.07333322692
6603-YRDCJ,0.07315583899
5170-PTRKA,0.07304634117
8292-FRFZQ,0.0730256074
4385-ZKVNW,0.07301801162
6121-TNHBO,0.0727399152
3161-ONRWK,0.0727288777
3134-DSHVC,0.07271294762
6551-ZCOTS,0.07267471201
5061-PBXFW,0.07265709364
9617-UDPEU,0.07261576262
1099-GODLO,0.07240613064
5172-RKOCB,0.07223457741
4378-BZYFP,0.07209261488
9000-PLFUZ,0.07207949196
2904-GGUAZ,0.07207081221
5792-JALQC,0.07199507925
6506-EYCNH,0.07194777088
3752-CQSJI,0.0719410044
4825-XJGDM,0.07192201044
6518-KZXCB,0.07188208474
1162-ECVII,0.07180738392
6967-PEJLL,0.07169522133
4367-NUYAO,0.07156274917
0164-APGRB,0.07152781615
0942-KOWSM,0.07125788351
9150-KPBJQ,0.07122851534
3669-WHAFY,0.07119295046
5781-BKHOP,0.07118008861
9788-HNGUT,0.07094486768
9766-HGEDE,0.07085412452
2400-XIWIO,0.07078788338
7134-HBPBS,0.0707781538
0307-BCOPK,0.07043638637
9814-AOUDH,0.07042458915
5336-UFNZP,0.07040923675
8421-WZOOW,0.07036463248
3413-DHLPB,0.07034844943
2717-HVIZY,0.07033876201
5914-XRFQB,0.07033324738
0689-DSXGL,0.07027152853
5602-BVFMK,0.07018933049
1291-CUOCY,0.0701376136
6103-QCKFX,0.07010401102
7795-CFOCW,0.07009852616
2530-FMFXO,0.07006675487
4393-GEADV,0.07004319799
6559-RAKOZ,0.06995187001
7817-OMJNA,0.06993966016
6114-TCFID,0.06992433235
3724-UCSHY,0.06989218372
1964-SVLEA,0.06982614624
7691-XVTZH,0.0697433856
8208-EUMTE,0.06970766719
3567-PQTSO,0.06969764707
7191-ADRGF,0.06966408827
2294-DMMUS,0.06963559448
1536-YHDOE,0.06958099272
2057-BOYKM,0.06955652356
7663-YJHSN,0.06951629138
7148-XZPHA,0.06947827017
0853-TWRVK,0.06947181987
4135-FRWKJ,0.06945472291
3392-EHMNK,0.06945082285
1455-HFBXA,0.06944261342
6164-HXUGH,0.06942722781
6176-YJWAS,0.06931001807
0230-UBYPQ,0.06929633366
9680-NIAUV,0.06910966597
1430-SFQSA,0.06908529802
2380-DAMQP,0.06903900652
8812-ZRHFP,0.06900149884
7801-CEDNV,0.06873721381
4137-JOPHL,0.06871989484
9782-LGXMC,0.06850336008
7665-VIGUD,0.06844997861
1133-KXCGE,0.0684353718
4098-NAUKP,0.06836098957
0428-AXXLJ,0.0683120172
7945-HLKEA,0.06814170222
6286-ZHAOK,0.06803759508
8309-PPCED,0.06793347989
0121-SNYRK,0.06792794894
9391-LMANN,0.0678858047
8898-KASCD,0.06788375768
8464-EETCQ,0.06778978568
0594-UFTUL,0.06769264838
8434-PNQZX,0.06767145095
8672-OAUPW,0.06764342286
5726-CVNYA,0.06750922718
9541-PWTWO,0.06750704614
3012-VFFMN,0.06747116262
9146-JRIOX,0.06744137109
4376-KFVRS,0.06719973047
1272-ILHFG,0.06718427396
4163-NCJAK,0.06702015888
1936-CZAKF,0.06671907376
9495-REDIY,0.06668422801
8727-XDPUD,0.06655764541
8469-SNFFH,0.06655493818
9351-HXDMR,0.06644539388
2999-AANRQ,0.06638323479
0756-MPZRL,0.06637315076
1429-UYJSV,0.06633864272
9885-MFVSU,0.06630576993
2017-CCBLH,0.06608591059
3243-ZHOHY,0.06605314919
3244-CQPHU,0.0660509405
3566-CAAYU,0.06601754896
8084-OIVBS,0.0659097293
5887-IKKYO,0.06590544314
7297-DVYGA,0.06586001356
2000-DHJUY,0.06584355125
4933-IKULF,0.06582568032
8823-RLPWL,0.06558812989
9621-OUPYD,0.06540107994
2332-TODQS,0.06536876484
6050-IJRHS,0.06524855228
3812-LRZIR,0.06521663186
6810-VCAEX,0.06513634873
2388-LAESQ,0.06505697435
0013-SMEOE,0.06502812411
3486-KHMLI,0.06500302169
6120-RJKLU,0.06498751497
9066-QRSDU,0.06472607226
5414-OFQCB,0.06471894455
3387-PLKUI,0.06471183431
5762-TJXGK,0.06468498959
1971-DTCZB,0.06459043448
9018-PCIOK,0.06455894479
8106-GWQOK,0.06450881673
4700-UBQMV,0.06443677575
9861-PDSZP,0.0644035979
4830-FAXFM,0.06407724211
7277-KAMWT,0.06404761465
3572-UOLYZ,0.06402202203
5593-SUAOO,0.06393656048
4194-WHFCB,0.06389665634
8845-LWKGE,0.06385769797
4732-RRJZC,0.06381909953
5063-IUOKK,0.06375399357
5248-KWLAR,0.06374604764
3298-QEICA,0.06357171111
7623-HKYRK,0.06354415918
3546-GHEAE,0.06345579091
8969-PRHFK,0.06336877002
5837-LXSDN,0.06333511392
2499-AJYUA,0.06318323139
4999-IEZLT,0.06299441629
5474-LAMUQ,0.06298114702
0835-DUUIQ,0.06296510217
6837-HAEVO,0.06283210276
2511-MORQY,0.06269695199
0795-LAFGP,0.06249395162
4849-PYRLQ,0.0624625759
5315-CKEQK,0.06242436716
8591-TKMZH,0.06221468205
1271-UODNO,0.06214498282
6937-GCDGQ,0.06207570466
7813-TKCVO,0.0620376156
3547-LQRIK,0.06193556214
3410-YOQBQ,0.06188024134
3410-MHHUM,0.0618015877
7173-TETGO,0.06171439859
2405-LBMUW,0.061659985
5039-LZRQT,0.06159753772
3482-ABPKK,0.06153338966
1298-PHBTI,0.06147319743
5862-BRIXZ,0.06141499942
1937-OTUKY,0.06130306909
2282-YGNOR,0.06127834598
4803-LBYPN,0.06124042612
2749-CTKAJ,0.06116824323
6922-NCEDI,0.06113996616
8221-HVAYI,0.061102977
9350-VLHMB,0.0610766906
4694-PHWFW,0.06098493018
0619-OLYUR,0.06096888071
8815-LMFLX,0.06093706542
3422-WJOYD,0.06090165953
4937-QPZPO,0.06075090812
7710-JSYOA,0.06061429004
8961-QDZZJ,0.06059074449
7605-BDWDC,0.06056961607
9154-QDGTH,0.06056451592
6556-DBKZF,0.06049005218
3764-MNMOI,0.0604693971
7021-XSNYE,0.06045056095
3506-OVLKD,0.06032639777
1485-YDHMM,0.06032534647
4709-LKHYG,0.06026758311
7054-DMVAS,0.06022658371
6919-ELBGL,0.06014599471
6719-FGEDO,0.06013580139
4717-GHADL,0.06012644908
2812-REYAT,0.05996621829
4500-HKANN,0.059960208
9070-BCKQP,0.05988153156
3401-URHDA,0.0598472686
3525-DVKFN,0.05984636613
3128-YOVTD,0.05978009209
1178-PZGAB,0.05975070308
0946-FKYTX,0.05974207134
8630-QSGXK,0.05970541646
1841-YSJGV,0.05970219168
7427-AUFPY,0.05964490797
5505-OVWQW,0.05960321971
4377-VDHYI,0.05953978196
5174-ITUMV,0.05942285456
3719-TDVQB,0.05940060222
0827-ITJPH,0.05939153419
9764-REAFF,0.05925753744
4567-AKPIA,0.05925163856
0580-PIQHM,0.05917208201
1779-PWPMG,0.05908214231
0895-LNKRC,0.05893940972
6509-TSGWN,0.05888510027
8216-AZUUZ,0.05880707854
0536-ESJEP,0.05879469874
7196-LIWRH,0.05866893437
7607-QKKTJ,0.05862008812
1839-UMACK,0.05845446803
6726-NNFWD,0.05841471808
8328-SKJNO,0.05835974253
7163-OCEQI,0.05830677126
5575-GNVDE,0.05826017826
6122-EFVKN,0.05821580972
6650-BWFRT,0.05815290384
4184-VODJZ,0.05813762728
8908-SLFCJ,0.05790085664
6516-NKQBO,0.05782651438
8204-YJCLA,0.05771292609
2520-SGTTA,0.05761019653
9138-EFSMO,0.0575885713
2933-XEUJM,0.0575566272
6993-YCOBK,0.0575343135
0221-NAUXK,0.05752995088
3489-VSFRD,0.0574530859
6752-APNJL,0.05744527556
3174-AKMAS,0.05736949129
6463-MVYRY,0.05724041254
8125-QPFJD,0.05716907208
7137-NAXML,0.05714827071
5473-KHBPS,0.05708051673
3275-RHRNE,0.05706024392
4526-EXKKN,0.05704533145
1231-YNDEK,0.05701101074
1345-ZUKID,0.05698265026
3178-CIFOT,0.05696381746
6746-WAUWT,0.05693606514
8628-MFKAX,0.05691647123
9974-JFBHQ,0.05686437628
3935-TBRZZ,0.05685535791
3882-IYOIJ,0.0568216749
1790-NESIO,0.05666423158
0885-HMGPY,0.05654646231
